node_id,name,tier,region,category,failed_firms,failed_oems,production_value_at_risk,share_of_oem_value,deepest_cascade,rank_impact,rank_customers,rank_betweenness,rank_pagerank,betweenness,pagerank,customers,best_centrality_rank,rank_gap
RAW_MATERIAL_0476,Nevin Resources - Antofagasta 2,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,975.0,1111.0,601.0,0.0,0.00032960051887527314,2.0,601.0,275.0
RAW_MATERIAL_0477,Lumen Resources - Crolles,RAW_MATERIAL,Europe,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0478,Yarrow Resources - Antofagasta,RAW_MATERIAL,Rest of World,Gold,0,0,0.0,0.0,0,326,1211.0,1111.0,1022.0,0.0,0.00021544194127671955,1.0,1022.0,696.0
RAW_MATERIAL_0479,Kestrel Resources - Malta,RAW_MATERIAL,North America,Crude industrial gas,0,0,0.0,0.0,0,326,638.0,1111.0,580.0,0.0,0.0003398594071532589,4.0,580.0,254.0
RAW_MATERIAL_0480,Verity Resources - Wuxi,RAW_MATERIAL,China,Substrate resin,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0481,Granth Resources - Penang,RAW_MATERIAL,Southeast Asia,Substrate resin,1,0,0.0,0.0,1,326,638.0,1111.0,554.0,0.0,0.00034794000264534437,4.0,554.0,228.0
RAW_MATERIAL_0482,Rivet Minerals - Batangas,RAW_MATERIAL,Southeast Asia,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,1010.0,0.0,0.00021790895871138619,1.0,1010.0,684.0
RAW_MATERIAL_0483,Thorne Extraction - Penang,RAW_MATERIAL,Southeast Asia,Copper,0,0,0.0,0.0,0,326,975.0,1111.0,413.0,0.0,0.00044143430737654966,2.0,413.0,87.0
RAW_MATERIAL_0484,Ystad Extraction - Chengdu,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,893.0,0.0,0.0002417271497347069,1.0,893.0,567.0
RAW_MATERIAL_0485,Wexler Feedstock - Sanand,RAW_MATERIAL,South Asia,Copper,0,0,0.0,0.0,0,326,457.0,1111.0,201.0,0.0,0.0006945820552883024,6.0,201.0,-125.0
RAW_MATERIAL_0486,Ivex Feedstock - Antofagasta,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0487,Kestrel Minerals - Kolwezi,RAW_MATERIAL,Rest of World,Silicon feedstock,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0488,Trellis Feedstock - Dresden,RAW_MATERIAL,Europe,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0489,Doran Extraction - Batangas,RAW_MATERIAL,Southeast Asia,Silicon feedstock,0,0,0.0,0.0,0,326,774.0,1111.0,433.0,0.0,0.00042554804110551454,3.0,433.0,107.0
RAW_MATERIAL_0491,Calder Resources - Hillsboro,RAW_MATERIAL,North America,Copper,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0492,Cortex Resources - Dresden,RAW_MATERIAL,Europe,Bulk chemical,0,0,0.0,0.0,0,326,774.0,1111.0,876.0,0.0,0.0002463121572835072,3.0,774.0,448.0
RAW_MATERIAL_0493,Belan Minerals - Sanand,RAW_MATERIAL,South Asia,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0495,Zephyr Feedstock - Austin,RAW_MATERIAL,North America,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,1042.0,0.0,0.0002098616499955836,1.0,1042.0,716.0
RAW_MATERIAL_0496,Umber Resources - Belo Horizonte,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0497,Wend Resources - Perth 2,RAW_MATERIAL,Rest of World,Silicon feedstock,0,0,0.0,0.0,0,326,1211.0,1111.0,1276.0,0.0,0.00016091489380120607,1.0,1111.0,785.0
RAW_MATERIAL_0498,Yarrow Extraction - Hwaseong,RAW_MATERIAL,Korea,Substrate resin,0,0,0.0,0.0,0,326,457.0,1111.0,473.0,0.0,0.00039674552138589127,6.0,457.0,131.0
RAW_MATERIAL_0499,Stade Minerals - Perth,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,974.0,0.0,0.0002252074510187074,1.0,974.0,648.0
RAW_MATERIAL_0500,Xanthe Extraction - Sanand,RAW_MATERIAL,South Asia,Copper,0,0,0.0,0.0,0,326,1211.0,1111.0,869.0,0.0,0.0002473670063229695,1.0,869.0,543.0
RAW_MATERIAL_0501,Elstow Resources - Shanghai,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,213.0,1111.0,79.0,0.0,0.0011849742763290086,12.0,79.0,-247.0
RAW_MATERIAL_0502,Halcy Minerals - Penang,RAW_MATERIAL,Southeast Asia,Rare earth elements,6,0,0.0,0.0,3,326,975.0,1111.0,584.0,0.0,0.00033764194645289264,2.0,584.0,258.0
RAW_MATERIAL_0503,Palter Resources - Hillsboro,RAW_MATERIAL,North America,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0504,Noral Minerals - Tianjin 2,RAW_MATERIAL,China,Crude industrial gas,0,0,0.0,0.0,0,326,549.0,1111.0,302.0,0.0,0.0005255668511588228,5.0,302.0,-24.0
RAW_MATERIAL_0505,Mervi Feedstock - Kolwezi 2,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,304.0,1111.0,145.0,0.0,0.0008329302630211421,9.0,145.0,-181.0
RAW_MATERIAL_0506,Brant Extraction - Penang,RAW_MATERIAL,Southeast Asia,Substrate resin,2,0,0.0,0.0,2,326,457.0,1111.0,140.0,0.0,0.0008460595416074221,6.0,140.0,-186.0
RAW_MATERIAL_0507,Kestrel Feedstock - Leixlip,RAW_MATERIAL,Europe,Silicon feedstock,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0508,Ader Minerals - Batam,RAW_MATERIAL,Southeast Asia,Copper,1,0,0.0,0.0,1,326,457.0,1111.0,129.0,0.0,0.000868494474996221,6.0,129.0,-197.0
RAW_MATERIAL_0509,Rivet Minerals - Hillsboro,RAW_MATERIAL,North America,Copper,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0511,Ader Minerals - Dalian 2,RAW_MATERIAL,China,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0512,Quarn Extraction - Wuxi 2,RAW_MATERIAL,China,Rare earth elements,1,0,0.0,0.0,1,326,1211.0,1111.0,939.0,0.0,0.00023143112359784728,1.0,939.0,613.0
RAW_MATERIAL_0513,Verity Extraction - Grenoble,RAW_MATERIAL,Europe,Bulk chemical,0,0,0.0,0.0,0,326,975.0,1111.0,973.0,0.0,0.0002253295662378114,2.0,973.0,647.0
RAW_MATERIAL_0514,Noral Extraction - Taoyuan,RAW_MATERIAL,Taiwan,Copper,0,0,0.0,0.0,0,326,975.0,1111.0,610.0,0.0,0.0003267749569230983,2.0,610.0,284.0
RAW_MATERIAL_0515,Renbeck Extraction - Hsinchu,RAW_MATERIAL,Taiwan,Crude industrial gas,0,0,0.0,0.0,0,326,457.0,1111.0,116.0,0.0,0.0009382448197697934,6.0,116.0,-210.0
RAW_MATERIAL_0516,Ivex Feedstock - Perth,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,1211.0,1111.0,1035.0,0.0,0.0002112567228158676,1.0,1035.0,709.0
RAW_MATERIAL_0517,Korrin Feedstock - Johannesburg 2,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,974.0,0.0,0.0002252074510187074,1.0,974.0,648.0
RAW_MATERIAL_0518,Trellis Extraction - Antofagasta,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0519,Ivex Extraction - Pune,RAW_MATERIAL,South Asia,Substrate resin,0,0,0.0,0.0,0,326,1211.0,1111.0,1481.0,0.0,0.0001254874693953109,1.0,1111.0,785.0
REFINED_MATERIAL_0000,Calder Specialty - Shanghai,REFINED_MATERIAL,China,Silicon wafer,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0001,Oxbow Advanced Materials - Hsinchu,REFINED_MATERIAL,Taiwan,Photoresist,2,0,0.0,0.0,1,326,457.0,795.0,1243.0,7.957378942871153e-05,0.00016882426798675993,6.0,457.0,131.0
REFINED_MATERIAL_0002,Holt Advanced Materials - Yokkaichi,REFINED_MATERIAL,Japan,Packaging substrate,0,0,0.0,0.0,0,326,638.0,639.0,1011.0,0.00015336217734025748,0.0002177881967108301,4.0,638.0,312.0
REFINED_MATERIAL_0003,Lethe Chemical - Yokkaichi,REFINED_MATERIAL,Japan,Bonding wire,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0004,Palter Advanced Materials - Bangkok,REFINED_MATERIAL,Southeast Asia,Process gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0005,Alder Materials - Taichung,REFINED_MATERIAL,Taiwan,Silicon wafer,3,0,0.0,0.0,1,326,267.0,756.0,1199.0,9.646592120538021e-05,0.00017764388219402273,10.0,267.0,-59.0
REFINED_MATERIAL_0006,Belan Chemical - Tainan,REFINED_MATERIAL,Taiwan,Bonding wire,0,0,0.0,0.0,0,326,549.0,950.0,560.0,3.0125005168264102e-05,0.00034520725538295934,5.0,549.0,223.0
REFINED_MATERIAL_0007,Gethin Chemical - Dalian,REFINED_MATERIAL,China,Silicon wafer,1,0,0.0,0.0,1,326,638.0,937.0,1411.0,3.242549048577695e-05,0.00013659851080384799,4.0,638.0,312.0
REFINED_MATERIAL_0008,Prendel Materials - Kaohsiung,REFINED_MATERIAL,Taiwan,Bonding wire,0,0,0.0,0.0,0,326,975.0,918.0,1292.0,3.819620254954482e-05,0.00015813023516991913,2.0,918.0,592.0
REFINED_MATERIAL_0009,Stade Materials - Nagano,REFINED_MATERIAL,Japan,Packaging substrate,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0011,Xanthe Materials - Nagano,REFINED_MATERIAL,Japan,Silicon wafer,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0012,Ember Advanced Materials - Bangkok,REFINED_MATERIAL,Southeast Asia,Photoresist,0,0,0.0,0.0,0,326,638.0,1082.0,1135.0,5.543265661409022e-06,0.00019383957092902168,4.0,638.0,312.0
REFINED_MATERIAL_0013,Halcy Materials - Yokkaichi,REFINED_MATERIAL,Japan,PCB laminate,0,0,0.0,0.0,0,326,407.0,169.0,169.0,0.0006339295290686027,0.0007697397923256495,7.0,169.0,-157.0
REFINED_MATERIAL_0014,Solvex Specialty - Kaohsiung,REFINED_MATERIAL,Taiwan,Silicon wafer,0,0,0.0,0.0,0,326,774.0,528.0,1151.0,0.00020930444286886715,0.0001886825592262175,3.0,528.0,202.0
REFINED_MATERIAL_0015,Quarn Specialty - Kumamoto,REFINED_MATERIAL,Japan,Process gas,0,0,0.0,0.0,0,326,234.0,222.0,182.0,0.0005233107807508901,0.0007385033381161593,11.0,182.0,-144.0
REFINED_MATERIAL_0016,Wexler Advanced Materials - Grenoble,REFINED_MATERIAL,Europe,Photoresist,0,0,0.0,0.0,0,326,1211.0,543.0,1495.0,0.0002052412391466003,0.00012393348708472705,1.0,543.0,217.0
REFINED_MATERIAL_0017,Rivet Specialty - Wuxi,REFINED_MATERIAL,China,Packaging substrate,1,0,0.0,0.0,1,326,774.0,581.0,1147.0,0.00018486155298226938,0.0001906140251667657,3.0,581.0,255.0
REFINED_MATERIAL_0018,Ivex Materials - Batam,REFINED_MATERIAL,Southeast Asia,Packaging substrate,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0019,Isar Advanced Materials - Hiroshima,REFINED_MATERIAL,Japan,Process gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0020,Zephyr Specialty - Yokkaichi,REFINED_MATERIAL,Japan,PCB laminate,2,0,0.0,0.0,1,326,304.0,108.0,130.0,0.0009039817246443444,0.000867373299481414,9.0,108.0,-218.0
REFINED_MATERIAL_0021,Palter Materials - Hsinchu,REFINED_MATERIAL,Taiwan,Silicon wafer,0,0,0.0,0.0,0,326,638.0,978.0,1436.0,2.55617217423445e-05,0.0001311372837994779,4.0,638.0,312.0
REFINED_MATERIAL_0022,Cortex Chemical - Nagano,REFINED_MATERIAL,Japan,Packaging substrate,3,0,0.0,0.0,2,326,638.0,802.0,1099.0,7.657469449098457e-05,0.0001997643264307022,4.0,638.0,312.0
REFINED_MATERIAL_0023,Nevin Specialty - Kumamoto,REFINED_MATERIAL,Japan,CMP slurry,0,0,0.0,0.0,0,326,638.0,689.0,1307.0,0.00012327864133834384,0.00015534181943957105,4.0,638.0,312.0
REFINED_MATERIAL_0024,Doran Advanced Materials - Bangkok,REFINED_MATERIAL,Southeast Asia,Bonding wire,0,0,0.0,0.0,0,326,774.0,858.0,1144.0,5.794813002465567e-05,0.0001914370809435935,3.0,774.0,448.0
REFINED_MATERIAL_0027,Trellis Advanced Materials - Kumamoto,REFINED_MATERIAL,Japan,Packaging substrate,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0029,Ader Specialty - Hwaseong,REFINED_MATERIAL,Korea,Silicon wafer,0,0,0.0,0.0,0,326,1211.0,821.0,1529.0,7.075806667945052e-05,0.00011597996255875384,1.0,821.0,495.0
REFINED_MATERIAL_0030,Holt Advanced Materials - Shenzhen,REFINED_MATERIAL,China,Bonding wire,0,0,0.0,0.0,0,326,73.0,399.0,144.0,0.00029792240967586804,0.0008358822459331116,27.0,73.0,-253.0
REFINED_MATERIAL_0031,Yarrow Materials - Ottawa,REFINED_MATERIAL,North America,Photoresist,0,0,0.0,0.0,0,326,1211.0,1068.0,1523.0,7.61251820513868e-06,0.00011816621387555925,1.0,1068.0,742.0
REFINED_MATERIAL_0032,Nevin Advanced Materials - Hillsboro,REFINED_MATERIAL,North America,Process gas,0,0,0.0,0.0,0,326,457.0,492.0,770.0,0.0002279648390907251,0.0002723971518937824,6.0,457.0,131.0
REFINED_MATERIAL_0033,Holt Advanced Materials - Bac Ninh,REFINED_MATERIAL,Southeast Asia,PCB laminate,0,0,0.0,0.0,0,326,1211.0,851.0,819.0,6.0645707594387034e-05,0.00026031504451198243,1.0,819.0,493.0
REFINED_MATERIAL_0034,Verity Chemical - Hillsboro,REFINED_MATERIAL,North America,Process gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0035,Nevin Chemical - Tianjin,REFINED_MATERIAL,China,Process gas,1,0,0.0,0.0,1,326,304.0,444.0,468.0,0.0002578869393509728,0.0004001523829942798,9.0,304.0,-22.0
REFINED_MATERIAL_0036,Stade Chemical - Taichung,REFINED_MATERIAL,Taiwan,PCB laminate,1,0,0.0,0.0,1,326,213.0,66.0,128.0,0.0012682378287391589,0.0008781164672583307,12.0,66.0,-260.0
REFINED_MATERIAL_0037,Ystad Materials - Hiroshima,REFINED_MATERIAL,Japan,PCB laminate,1,0,0.0,0.0,1,326,638.0,332.0,275.0,0.0003714307257568197,0.0005622831489209266,4.0,275.0,-51.0
REFINED_MATERIAL_0038,Vantor Materials - Yokkaichi,REFINED_MATERIAL,Japan,PCB laminate,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0039,Nevin Advanced Materials - Bac Ninh,REFINED_MATERIAL,Southeast Asia,PCB laminate,1,0,0.0,0.0,1,326,267.0,73.0,156.0,0.0012027080332263607,0.0007924735410689662,10.0,73.0,-253.0
REFINED_MATERIAL_0040,Alder Chemical - Grenoble,REFINED_MATERIAL,Europe,Photoresist,0,0,0.0,0.0,0,326,1211.0,1069.0,1361.0,7.484613054606972e-06,0.00014577493846942228,1.0,1069.0,743.0
REFINED_MATERIAL_0041,Granth Chemical - Austin,REFINED_MATERIAL,North America,Process gas,0,0,0.0,0.0,0,326,457.0,840.0,857.0,6.45718031335893e-05,0.00024994074114312634,6.0,457.0,131.0
REFINED_MATERIAL_0042,Rivet Materials - Dalian,REFINED_MATERIAL,China,PCB laminate,1,0,0.0,0.0,1,326,76.0,394.0,93.0,0.0003037150838912935,0.001092491365569935,26.0,76.0,-250.0
REFINED_MATERIAL_0043,Brant Advanced Materials - Chandler,REFINED_MATERIAL,North America,Packaging substrate,2,0,0.0,0.0,1,326,549.0,716.0,844.0,0.00010986931897635701,0.00025344198621834237,5.0,549.0,223.0
REFINED_MATERIAL_0044,Ader Materials - Shenzhen,REFINED_MATERIAL,China,Packaging substrate,0,0,0.0,0.0,0,326,1211.0,990.0,1308.0,2.299773641404198e-05,0.00015476699166299846,1.0,990.0,664.0
REFINED_MATERIAL_0045,Belan Advanced Materials - Pyeongtaek,REFINED_MATERIAL,Korea,Packaging substrate,0,0,0.0,0.0,0,326,975.0,605.0,1484.0,0.0001693334635095255,0.00012523553988204905,2.0,605.0,279.0
REFINED_MATERIAL_0046,Prendel Advanced Materials - Villach,REFINED_MATERIAL,Europe,Silicon wafer,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0048,Ivex Advanced Materials - Shanghai,REFINED_MATERIAL,China,Silicon wafer,1,0,0.0,0.0,1,326,1211.0,1045.0,1530.0,1.188066762801431e-05,0.00011456119523770757,1.0,1045.0,719.0
REFINED_MATERIAL_0049,Ulvid Advanced Materials - Crolles,REFINED_MATERIAL,Europe,PCB laminate,0,0,0.0,0.0,0,326,267.0,537.0,269.0,0.00020680311187925402,0.0005737184675007351,10.0,267.0,-59.0
REFINED_MATERIAL_0050,Holt Chemical - Chengdu,REFINED_MATERIAL,China,Silicon wafer,0,0,0.0,0.0,0,326,549.0,735.0,1300.0,0.00010303943338629937,0.00015659206438125634,5.0,549.0,223.0
REFINED_MATERIAL_0051,Ferrin Chemical - Pyeongtaek,REFINED_MATERIAL,Korea,Packaging substrate,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0052,Halcy Advanced Materials - Kitakyushu,REFINED_MATERIAL,Japan,Silicon wafer,0,0,0.0,0.0,0,326,975.0,567.0,1420.0,0.00019512487974838107,0.00013402507695000552,2.0,567.0,241.0
REFINED_MATERIAL_0053,Wexler Advanced Materials - Austin,REFINED_MATERIAL,North America,Silicon wafer,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0054,Solvex Advanced Materials - Taichung,REFINED_MATERIAL,Taiwan,Packaging substrate,0,0,0.0,0.0,0,326,774.0,776.0,1194.0,8.658395387527428e-05,0.00017829530336966823,3.0,774.0,448.0
REFINED_MATERIAL_0055,Korrin Chemical - Batam,REFINED_MATERIAL,Southeast Asia,Packaging substrate,0,0,0.0,0.0,0,326,407.0,780.0,636.0,8.553277943636068e-05,0.000318376057320408,7.0,407.0,81.0
REFINED_MATERIAL_0056,Isar Specialty - Tainan,REFINED_MATERIAL,Taiwan,Process gas,0,0,0.0,0.0,0,326,234.0,228.0,696.0,0.0005177593563077826,0.00029453547681187943,11.0,228.0,-98.0
REFINED_MATERIAL_0057,Isar Advanced Materials - Kumamoto,REFINED_MATERIAL,Japan,Bonding wire,0,0,0.0,0.0,0,326,774.0,816.0,1202.0,7.12480264069107e-05,0.00017660865599449185,3.0,774.0,448.0
REFINED_MATERIAL_0058,Granth Advanced Materials - Kaohsiung,REFINED_MATERIAL,Taiwan,Photoresist,0,0,0.0,0.0,0,326,975.0,1036.0,1400.0,1.460015925622791e-05,0.00013844085512474565,2.0,975.0,649.0
REFINED_MATERIAL_0059,Jarn Chemical - Austin,REFINED_MATERIAL,North America,Packaging substrate,0,0,0.0,0.0,0,326,1211.0,1049.0,1512.0,1.1267455988105292e-05,0.00011931322774594237,1.0,1049.0,723.0
REFINED_MATERIAL_0060,Solvex Specialty - Shenzhen,REFINED_MATERIAL,China,Bonding wire,0,0,0.0,0.0,0,326,304.0,883.0,576.0,5.049428383951447e-05,0.00034108510930517546,9.0,304.0,-22.0
REFINED_MATERIAL_0061,Zephyr Advanced Materials - Kaohsiung,REFINED_MATERIAL,Taiwan,PCB laminate,0,0,0.0,0.0,0,326,348.0,343.0,151.0,0.0003589065357455049,0.0008090036036114636,8.0,151.0,-175.0
REFINED_MATERIAL_0062,Ulvid Specialty - Yokkaichi,REFINED_MATERIAL,Japan,CMP slurry,0,0,0.0,0.0,0,326,1211.0,1085.0,1510.0,4.791883399720052e-06,0.0001199333336187211,1.0,1085.0,759.0
REFINED_MATERIAL_0063,Cortex Specialty - Nagano,REFINED_MATERIAL,Japan,Photoresist,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0064,Solvex Specialty - Kitakyushu,REFINED_MATERIAL,Japan,Packaging substrate,0,0,0.0,0.0,0,326,1211.0,427.0,1249.0,0.0002743402334526317,0.00016756959296383389,1.0,427.0,101.0
REFINED_MATERIAL_0065,Holt Chemical - Hwaseong,REFINED_MATERIAL,Korea,Packaging substrate,2,0,0.0,0.0,1,326,234.0,248.0,421.0,0.0004934224410356891,0.0004327525687751638,11.0,234.0,-92.0
REFINED_MATERIAL_0066,Orvid Chemical - Crolles,REFINED_MATERIAL,Europe,Process gas,0,0,0.0,0.0,0,326,774.0,859.0,1309.0,5.727001925251212e-05,0.00015464353391512553,3.0,774.0,448.0
REFINED_MATERIAL_0068,Ader Advanced Materials - Austin,REFINED_MATERIAL,North America,Photoresist,1,0,0.0,0.0,1,326,774.0,398.0,1480.0,0.0002979700782764942,0.0001254953314116545,3.0,398.0,72.0
REFINED_MATERIAL_0069,Cortex Specialty - Hsinchu,REFINED_MATERIAL,Taiwan,Photoresist,5,0,0.0,0.0,2,326,304.0,752.0,1026.0,9.697896413814271e-05,0.00021483078459510254,9.0,304.0,-22.0
REFINED_MATERIAL_0070,Ulvid Advanced Materials - Hwaseong,REFINED_MATERIAL,Korea,Silicon wafer,0,0,0.0,0.0,0,326,975.0,885.0,1465.0,4.972821942719368e-05,0.00012803023742971026,2.0,885.0,559.0
REFINED_MATERIAL_0071,Quill Materials - Taoyuan,REFINED_MATERIAL,Taiwan,Bonding wire,2,0,0.0,0.0,2,326,132.0,305.0,324.0,0.00041247849527329897,0.0005083933597498287,17.0,132.0,-194.0
REFINED_MATERIAL_0072,Elstow Materials - Hwaseong,REFINED_MATERIAL,Korea,CMP slurry,2,0,0.0,0.0,2,326,1211.0,1043.0,1504.0,1.2472923529042976e-05,0.00012151396574185507,1.0,1043.0,717.0
REFINED_MATERIAL_0073,Jorel Advanced Materials - Yokkaichi,REFINED_MATERIAL,Japan,Process gas,0,0,0.0,0.0,0,326,549.0,785.0,1060.0,8.370855014478931e-05,0.00020651057774186173,5.0,549.0,223.0
REFINED_MATERIAL_0074,Ader Specialty - Xi'an,REFINED_MATERIAL,China,Bonding wire,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0075,Mordant Chemical - Yokkaichi,REFINED_MATERIAL,Japan,Photoresist,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0076,Zephyr Specialty - Eindhoven,REFINED_MATERIAL,Europe,Silicon wafer,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
REFINED_MATERIAL_0078,Quill Advanced Materials - Sendai,REFINED_MATERIAL,Japan,Packaging substrate,3,0,0.0,0.0,1,326,407.0,364.0,762.0,0.0003306277360596427,0.00027398508115237673,7.0,364.0,38.0
REFINED_MATERIAL_0079,Kestrel Materials - Leixlip,REFINED_MATERIAL,Europe,Packaging substrate,3,0,0.0,0.0,2,326,549.0,302.0,674.0,0.0004198501751624074,0.0003016422748253491,5.0,302.0,-24.0
REFINED_MATERIAL_0080,Wend Materials - Tainan,REFINED_MATERIAL,Taiwan,Photoresist,7,0,0.0,0.0,2,326,157.0,1004.0,536.0,2.148907027613974e-05,0.00035653815335847907,15.0,157.0,-169.0
REFINED_MATERIAL_0081,Yarrow Materials - Tianjin,REFINED_MATERIAL,China,Bonding wire,0,0,0.0,0.0,0,326,407.0,754.0,810.0,9.669828373184497e-05,0.00026237633381336295,7.0,407.0,81.0
REFINED_MATERIAL_0082,Ferrin Materials - Dresden,REFINED_MATERIAL,Europe,CMP slurry,0,0,0.0,0.0,0,326,1211.0,1025.0,1466.0,1.7392067305885765e-05,0.0001279541503449633,1.0,1025.0,699.0
REFINED_MATERIAL_0083,Stade Specialty - Kumamoto,REFINED_MATERIAL,Japan,Packaging substrate,0,0,0.0,0.0,0,326,638.0,557.0,1031.0,0.00019978518940611908,0.00021197700048820493,4.0,557.0,231.0
REFINED_MATERIAL_0084,Halcy Advanced Materials - Pyeongtaek,REFINED_MATERIAL,Korea,Packaging substrate,2,0,0.0,0.0,2,326,774.0,456.0,1133.0,0.0002484978121693748,0.00019400288917742486,3.0,456.0,130.0
REFINED_MATERIAL_0085,Ystad Specialty - Kumamoto,REFINED_MATERIAL,Japan,Silicon wafer,0,0,0.0,0.0,0,326,1211.0,1015.0,1470.0,1.925419361377831e-05,0.00012701475527248775,1.0,1015.0,689.0
REFINED_MATERIAL_0086,Ember Advanced Materials - Kitakyushu,REFINED_MATERIAL,Japan,Packaging substrate,2,0,0.0,0.0,2,326,457.0,736.0,742.0,0.00010187312305906579,0.0002809939309998779,6.0,457.0,131.0
REFINED_MATERIAL_0088,Vantor Chemical - Shanghai,REFINED_MATERIAL,China,Process gas,0,0,0.0,0.0,0,326,1211.0,804.0,1326.0,7.627000297202363e-05,0.00015209954330197543,1.0,804.0,478.0
