relationship_id,supplier_node_id,buyer_node_id,category_id,via_hub_node_id,lead_time_days,annual_volume_units,unit_cost_usd,annual_value_usd,qualified_alternatives,is_single_source,sourcing_type,is_routed_freight
1830,RAW_MATERIAL_0409,EQUIPMENT_0061,Bulk chemical,HUB_013,96,217582,12.295565975726893,2675293.836130609,1,0,Multi-sourced,Crosses a hub
1831,RAW_MATERIAL_0392,EQUIPMENT_0061,Bulk chemical,HUB_015,86,321945,12.108428715985672,3898248.0829680073,1,0,Multi-sourced,Crosses a hub
1832,RAW_MATERIAL_0237,EQUIPMENT_0063,Copper,,52,236607,5.4645946460014665,1292961.345406469,4,0,Multi-sourced,Direct
1833,RAW_MATERIAL_0194,EQUIPMENT_0063,Copper,,69,1979588,9.259710299463773,18330411.39229489,4,0,Multi-sourced,Direct
1834,RAW_MATERIAL_0289,EQUIPMENT_0063,Copper,HUB_034,94,270598,7.703869619321738,2084651.7112492237,4,0,Multi-sourced,Crosses a hub
1835,RAW_MATERIAL_0433,EQUIPMENT_0063,Copper,HUB_015,109,127694,6.412741994580524,818868.6762559655,4,0,Multi-sourced,Crosses a hub
1836,RAW_MATERIAL_0104,EQUIPMENT_0063,Copper,,68,89871,9.795290159150907,880312.5218930512,4,0,Multi-sourced,Direct
1837,RAW_MATERIAL_0355,EQUIPMENT_0064,Bulk chemical,HUB_015,94,539659,7.957919095940072,4294562.661395923,1,0,Multi-sourced,Crosses a hub
1838,RAW_MATERIAL_0404,EQUIPMENT_0064,Bulk chemical,HUB_031,100,227340,15.511387707248282,3526358.8813658245,1,0,Multi-sourced,Crosses a hub
1839,RAW_MATERIAL_0287,EQUIPMENT_0065,Rare earth elements,,54,2926,64.48363355893125,188679.11179343282,1,0,Multi-sourced,Direct
1840,RAW_MATERIAL_0291,EQUIPMENT_0065,Rare earth elements,HUB_026,73,42881,120.05834620564572,5148221.9436442945,1,0,Multi-sourced,Crosses a hub
1841,RAW_MATERIAL_0222,EQUIPMENT_0065,Copper,HUB_015,121,352237,8.620386686069628,3036419.1451411075,3,0,Multi-sourced,Crosses a hub
1842,RAW_MATERIAL_0289,EQUIPMENT_0065,Copper,,61,1252102,12.095425007591128,15144705.842854867,3,0,Multi-sourced,Direct
1843,RAW_MATERIAL_0305,EQUIPMENT_0065,Copper,HUB_011,75,543779,10.470729219832124,5693762.664431093,3,0,Multi-sourced,Crosses a hub
1844,RAW_MATERIAL_0326,EQUIPMENT_0065,Copper,HUB_010,110,262450,6.267092970627067,1644798.5501410735,3,0,Multi-sourced,Crosses a hub
1845,RAW_MATERIAL_0310,EQUIPMENT_0066,Copper,HUB_010,81,291663,8.988756001178725,2621687.5415717904,3,0,Multi-sourced,Crosses a hub
1846,RAW_MATERIAL_0215,EQUIPMENT_0066,Copper,,59,375992,9.034396050385933,3396860.6397767076,3,0,Multi-sourced,Direct
1847,RAW_MATERIAL_0064,EQUIPMENT_0066,Copper,HUB_019,49,427356,9.455743123897987,4040968.558456548,3,0,Multi-sourced,Crosses a hub
1848,RAW_MATERIAL_0027,EQUIPMENT_0066,Copper,HUB_031,106,222669,8.031257863749593,1788312.157263258,3,0,Multi-sourced,Crosses a hub
1849,RAW_MATERIAL_0173,EQUIPMENT_0067,Rare earth elements,,73,29698,46.55946100023431,1382722.8727849585,0,1,Sole-sourced,Direct
1850,RAW_MATERIAL_0400,EQUIPMENT_0067,Copper,,65,93766,8.015943639495045,751622.9713008924,1,0,Multi-sourced,Direct
1851,RAW_MATERIAL_0145,EQUIPMENT_0067,Copper,HUB_015,108,139094,8.24132274354328,1146318.5456904091,1,0,Multi-sourced,Crosses a hub
1852,RAW_MATERIAL_0194,EQUIPMENT_0068,Copper,,51,590501,7.043807755676701,4159375.5235348474,1,0,Multi-sourced,Direct
1853,RAW_MATERIAL_0326,EQUIPMENT_0068,Copper,HUB_011,72,264077,10.794998027241158,2850710.6940397634,1,0,Multi-sourced,Crosses a hub
1854,RAW_MATERIAL_0403,EQUIPMENT_0069,Bulk chemical,HUB_000,115,1198862,13.429721111390275,16100382.311043568,3,0,Multi-sourced,Crosses a hub
1855,RAW_MATERIAL_0416,EQUIPMENT_0069,Bulk chemical,HUB_015,104,817690,16.897583078722718,13816984.70764078,3,0,Multi-sourced,Crosses a hub
1856,RAW_MATERIAL_0505,EQUIPMENT_0069,Bulk chemical,HUB_015,99,1246198,11.7047755884985,14586467.928835653,3,0,Multi-sourced,Crosses a hub
1857,RAW_MATERIAL_0053,EQUIPMENT_0069,Bulk chemical,HUB_011,78,1121538,10.713075809744861,12015121.617509631,3,0,Multi-sourced,Crosses a hub
1858,RAW_MATERIAL_0194,EQUIPMENT_0069,Copper,HUB_030,130,532744,7.788451268682332,4149250.6826829,2,0,Multi-sourced,Crosses a hub
1859,RAW_MATERIAL_0080,EQUIPMENT_0069,Copper,HUB_019,83,1601826,5.017153615371275,8036607.107095708,2,0,Multi-sourced,Crosses a hub
1860,RAW_MATERIAL_0289,EQUIPMENT_0069,Copper,,66,1209819,8.632723894681924,10444033.38954019,2,0,Multi-sourced,Direct
1861,RAW_MATERIAL_0289,EQUIPMENT_0070,Copper,HUB_010,80,540895,10.805885270936113,5844849.313622989,1,0,Multi-sourced,Crosses a hub
1862,RAW_MATERIAL_0326,EQUIPMENT_0070,Copper,,82,432197,8.886822645894995,3840858.087087879,1,0,Multi-sourced,Direct
1863,RAW_MATERIAL_0109,EQUIPMENT_0071,Rare earth elements,HUB_036,75,10835,80.73843335438508,874800.9253947623,1,0,Multi-sourced,Crosses a hub
1864,RAW_MATERIAL_0406,EQUIPMENT_0071,Rare earth elements,HUB_011,75,39411,69.87022986298959,2753655.629130283,1,0,Multi-sourced,Crosses a hub
1865,RAW_MATERIAL_0502,EQUIPMENT_0073,Rare earth elements,HUB_026,98,25807,126.06695229785548,3253409.8379507563,1,0,Multi-sourced,Crosses a hub
1866,RAW_MATERIAL_0216,EQUIPMENT_0073,Rare earth elements,HUB_015,74,9014,75.08340484542474,676801.8112766586,1,0,Multi-sourced,Crosses a hub
1867,RAW_MATERIAL_0440,EQUIPMENT_0074,Rare earth elements,HUB_030,73,19363,117.82495960632127,2281444.692857199,1,0,Multi-sourced,Crosses a hub
1868,RAW_MATERIAL_0406,EQUIPMENT_0074,Rare earth elements,,83,26667,94.31794105165714,2515176.5340245413,1,0,Multi-sourced,Direct
1869,RAW_MATERIAL_0289,EQUIPMENT_0074,Copper,,59,1162434,8.442696865250264,9814077.887860326,1,0,Multi-sourced,Direct
1870,RAW_MATERIAL_0336,EQUIPMENT_0074,Copper,HUB_026,78,278805,12.594211231673864,3511329.0624468317,1,0,Multi-sourced,Crosses a hub
1871,RAW_MATERIAL_0392,EQUIPMENT_0075,Bulk chemical,HUB_015,91,1433712,9.337626879626706,13387467.708843363,1,0,Multi-sourced,Crosses a hub
1872,RAW_MATERIAL_0292,EQUIPMENT_0075,Bulk chemical,,48,1319433,11.915460560588192,15721651.87383856,1,0,Multi-sourced,Direct
1873,RAW_MATERIAL_0406,EQUIPMENT_0076,Rare earth elements,HUB_010,85,8321,104.81490675925468,872164.8391437582,0,1,Sole-sourced,Crosses a hub
1874,RAW_MATERIAL_0289,EQUIPMENT_0077,Copper,HUB_034,121,603855,9.722835513603643,5871182.839067128,3,0,Multi-sourced,Crosses a hub
1875,RAW_MATERIAL_0327,EQUIPMENT_0077,Copper,HUB_023,91,567462,6.74032154166652,3824876.342677167,3,0,Multi-sourced,Crosses a hub
1876,RAW_MATERIAL_0439,EQUIPMENT_0077,Copper,HUB_024,91,1253410,7.1964322954182816,9020080.203400228,3,0,Multi-sourced,Crosses a hub
1877,RAW_MATERIAL_0159,EQUIPMENT_0077,Copper,,78,79924,7.963945499712352,636510.38011901,3,0,Multi-sourced,Direct
1878,RAW_MATERIAL_0289,EQUIPMENT_0078,Copper,,65,1304554,10.598529034948404,13826353.44665808,0,1,Sole-sourced,Direct
1879,RAW_MATERIAL_0154,EQUIPMENT_0079,Copper,,86,402955,7.500553165620246,3022385.4008525065,1,0,Multi-sourced,Direct
1880,RAW_MATERIAL_0289,EQUIPMENT_0079,Copper,,77,3078248,12.389715841362957,38138618.00924384,1,0,Multi-sourced,Direct
1881,RAW_MATERIAL_0194,EQUIPMENT_0080,Copper,,80,141365,7.819942931915279,1105466.2325702035,2,0,Multi-sourced,Direct
1882,RAW_MATERIAL_0289,EQUIPMENT_0080,Copper,HUB_023,88,314891,7.997931797620862,2518476.741684631,2,0,Multi-sourced,Crosses a hub
1883,RAW_MATERIAL_0490,EQUIPMENT_0080,Copper,,71,498752,7.135248301232634,3558719.360736379,2,0,Multi-sourced,Direct
1884,RAW_MATERIAL_0289,EQUIPMENT_0081,Copper,HUB_002,100,1137103,11.367709333964783,12926256.386779357,1,0,Multi-sourced,Crosses a hub
1885,RAW_MATERIAL_0508,EQUIPMENT_0081,Copper,HUB_026,115,668728,11.496208769622728,7687836.698092267,1,0,Multi-sourced,Crosses a hub
1886,RAW_MATERIAL_0002,EQUIPMENT_0082,Rare earth elements,HUB_023,106,27366,103.64884155214008,2836454.1979158656,1,0,Multi-sourced,Crosses a hub
1887,RAW_MATERIAL_0094,EQUIPMENT_0082,Rare earth elements,HUB_027,85,10401,77.54246244691689,806519.1519103826,1,0,Multi-sourced,Crosses a hub
1888,RAW_MATERIAL_0289,EQUIPMENT_0082,Copper,HUB_019,79,7604869,10.604412410834685,80645167.20637196,3,0,Multi-sourced,Crosses a hub
1889,RAW_MATERIAL_0257,EQUIPMENT_0082,Copper,,61,94908,7.461578530245753,708163.495148564,3,0,Multi-sourced,Direct
1890,RAW_MATERIAL_0327,EQUIPMENT_0082,Copper,HUB_023,110,359243,10.94274838185294,3931105.756941996,3,0,Multi-sourced,Crosses a hub
1891,RAW_MATERIAL_0200,EQUIPMENT_0082,Copper,HUB_019,83,283995,10.894316719777283,3093931.4768331493,3,0,Multi-sourced,Crosses a hub
1892,RAW_MATERIAL_0103,EQUIPMENT_0084,Rare earth elements,,67,10895,80.09689336165076,872655.653175185,2,0,Multi-sourced,Direct
1893,RAW_MATERIAL_0084,EQUIPMENT_0084,Rare earth elements,HUB_015,80,85924,100.63258548949347,8646754.275599236,2,0,Multi-sourced,Crosses a hub
1894,RAW_MATERIAL_0406,EQUIPMENT_0084,Rare earth elements,HUB_011,92,11302,105.19498945463722,1188913.7708163098,2,0,Multi-sourced,Crosses a hub
1895,RAW_MATERIAL_0027,EQUIPMENT_0086,Copper,,80,1003262,9.56487743256399,9596078.062749013,1,0,Multi-sourced,Direct
1896,RAW_MATERIAL_0215,EQUIPMENT_0086,Copper,,80,583429,11.17972217763889,6522574.13037768,1,0,Multi-sourced,Direct
1897,RAW_MATERIAL_0226,EQUIPMENT_0087,Rare earth elements,,89,42988,75.26740069886654,3235595.0212428747,0,1,Sole-sourced,Direct
1898,RAW_MATERIAL_0173,EQUIPMENT_0089,Rare earth elements,,60,6787,83.40703386326818,566083.5388300011,1,0,Multi-sourced,Direct
1899,RAW_MATERIAL_0406,EQUIPMENT_0089,Rare earth elements,HUB_023,71,5133,101.20364162050444,519478.2924380493,1,0,Multi-sourced,Crosses a hub
1900,RAW_MATERIAL_0255,EQUIPMENT_0091,Bulk chemical,HUB_034,96,866544,11.07445677524502,9596504.071847921,3,0,Multi-sourced,Crosses a hub
1901,RAW_MATERIAL_0492,EQUIPMENT_0091,Bulk chemical,HUB_025,96,82361,10.514360984897225,865973.2850771203,3,0,Multi-sourced,Crosses a hub
1902,RAW_MATERIAL_0470,EQUIPMENT_0091,Bulk chemical,HUB_019,88,66321,9.498848108186031,629973.1053830058,3,0,Multi-sourced,Crosses a hub
1903,RAW_MATERIAL_0513,EQUIPMENT_0091,Bulk chemical,HUB_030,111,347490,11.179661972942437,3884820.7389777675,3,0,Multi-sourced,Crosses a hub
1904,RAW_MATERIAL_0336,EQUIPMENT_0093,Copper,HUB_012,69,1510406,10.248894798598787,15479992.1971724,3,0,Multi-sourced,Crosses a hub
1905,RAW_MATERIAL_0490,EQUIPMENT_0093,Copper,HUB_025,96,246668,4.796703228632023,1183193.1920002038,3,0,Multi-sourced,Crosses a hub
1906,RAW_MATERIAL_0041,EQUIPMENT_0093,Copper,HUB_026,129,363183,8.832751265545458,3207905.102874596,3,0,Multi-sourced,Crosses a hub
1907,RAW_MATERIAL_0289,EQUIPMENT_0093,Copper,,64,547854,10.352704919417521,5671770.800922566,3,0,Multi-sourced,Direct
1908,RAW_MATERIAL_0088,EQUIPMENT_0093,Bulk chemical,HUB_032,89,297050,11.513465317600602,3420074.872593259,3,0,Multi-sourced,Crosses a hub
1909,RAW_MATERIAL_0255,EQUIPMENT_0093,Bulk chemical,HUB_034,86,380118,8.878082825432575,3374719.0874377796,3,0,Multi-sourced,Crosses a hub
1910,RAW_MATERIAL_0140,EQUIPMENT_0093,Bulk chemical,HUB_011,58,185358,8.304933380171418,1539385.8414818137,3,0,Multi-sourced,Crosses a hub
1911,RAW_MATERIAL_0501,EQUIPMENT_0093,Bulk chemical,HUB_010,122,675548,16.73958417886753,11308392.612865603,3,0,Multi-sourced,Crosses a hub
1912,RAW_MATERIAL_0433,EQUIPMENT_0095,Copper,HUB_015,89,262072,6.459193428421132,1692773.740173183,1,0,Multi-sourced,Crosses a hub
1913,RAW_MATERIAL_0336,EQUIPMENT_0095,Copper,HUB_036,58,297483,9.900709468833051,2945292.7549168626,1,0,Multi-sourced,Crosses a hub
1914,RAW_MATERIAL_0502,EQUIPMENT_0096,Rare earth elements,HUB_026,93,2115,90.71860526839811,191869.850142662,1,0,Multi-sourced,Crosses a hub
1915,RAW_MATERIAL_0216,EQUIPMENT_0096,Rare earth elements,HUB_015,109,46469,119.40376021297925,5548573.333336933,1,0,Multi-sourced,Crosses a hub
1916,RAW_MATERIAL_0289,EQUIPMENT_0096,Copper,HUB_019,60,2740738,8.946036700543777,24518742.73457495,3,0,Multi-sourced,Crosses a hub
1917,RAW_MATERIAL_0336,EQUIPMENT_0096,Copper,HUB_026,102,307586,12.676362746949536,3899071.71188322,3,0,Multi-sourced,Crosses a hub
1918,RAW_MATERIAL_0349,EQUIPMENT_0096,Copper,,90,4371717,8.469884194036453,37027936.71910046,3,0,Multi-sourced,Direct
1919,RAW_MATERIAL_0439,EQUIPMENT_0096,Copper,HUB_024,87,424794,6.614828085212861,2809939.281629912,3,0,Multi-sourced,Crosses a hub
1920,RAW_MATERIAL_0034,EQUIPMENT_0097,Bulk chemical,,46,619741,15.160974477411592,9395877.483605538,2,0,Multi-sourced,Direct
1921,RAW_MATERIAL_0233,EQUIPMENT_0097,Bulk chemical,,63,76227,8.811124941560136,671645.6209203044,2,0,Multi-sourced,Direct
1922,RAW_MATERIAL_0469,EQUIPMENT_0097,Bulk chemical,HUB_023,107,942968,14.668484222040155,13831911.22988876,2,0,Multi-sourced,Crosses a hub
1923,RAW_MATERIAL_0289,EQUIPMENT_0097,Copper,,72,414087,8.732228732321966,3615902.3990810057,1,0,Multi-sourced,Direct
1924,RAW_MATERIAL_0439,EQUIPMENT_0097,Copper,,71,583500,6.951289896655325,4056077.654698382,1,0,Multi-sourced,Direct
1925,RAW_MATERIAL_0226,EQUIPMENT_0098,Rare earth elements,,72,4411,90.3945248297805,398730.2490241618,0,1,Sole-sourced,Direct
1926,RAW_MATERIAL_0220,EQUIPMENT_0098,Copper,HUB_015,108,437111,5.653289245447622,2471114.9153668554,2,0,Multi-sourced,Crosses a hub
1927,RAW_MATERIAL_0349,EQUIPMENT_0098,Copper,HUB_040,107,1013042,9.382655657435055,9505024.252519323,2,0,Multi-sourced,Crosses a hub
1928,RAW_MATERIAL_0179,EQUIPMENT_0098,Copper,,79,245167,15.998065175740281,3922197.6449407176,2,0,Multi-sourced,Direct
1929,RAW_MATERIAL_0457,EQUIPMENT_0100,Rare earth elements,,54,10089,76.94331824658744,776281.1377898207,2,0,Multi-sourced,Direct
1930,RAW_MATERIAL_0173,EQUIPMENT_0100,Rare earth elements,,66,5140,72.41754085534595,372226.1599964782,2,0,Multi-sourced,Direct
1931,RAW_MATERIAL_0216,EQUIPMENT_0100,Rare earth elements,HUB_015,99,25492,66.46440135691329,1694310.5193904336,2,0,Multi-sourced,Crosses a hub
1932,RAW_MATERIAL_0409,EQUIPMENT_0101,Bulk chemical,,84,599273,7.214372192398997,4323378.466855524,0,1,Sole-sourced,Direct
1933,RAW_MATERIAL_0490,EQUIPMENT_0102,Copper,,54,190450,11.584704648878507,2206307.000378912,0,1,Sole-sourced,Direct
1934,RAW_MATERIAL_0140,EQUIPMENT_0103,Bulk chemical,HUB_013,100,519022,9.130576501900677,4738970.077169493,2,0,Multi-sourced,Crosses a hub
1935,RAW_MATERIAL_0279,EQUIPMENT_0103,Bulk chemical,,53,579748,9.600513972924565,5565878.774775071,2,0,Multi-sourced,Direct
1936,RAW_MATERIAL_0174,EQUIPMENT_0103,Bulk chemical,,76,593886,10.6160064533455,6304697.608551546,2,0,Multi-sourced,Direct
1937,RAW_MATERIAL_0444,EQUIPMENT_0103,Copper,HUB_026,113,32266,8.297009507350014,267711.30876415555,1,0,Multi-sourced,Crosses a hub
1938,RAW_MATERIAL_0289,EQUIPMENT_0103,Copper,,82,688598,9.147815496471218,6299167.455239087,1,0,Multi-sourced,Direct
1939,RAW_MATERIAL_0258,EQUIPMENT_0104,Rare earth elements,HUB_011,79,9927,68.1207334703505,676234.5211601694,3,0,Multi-sourced,Crosses a hub
1940,RAW_MATERIAL_0073,EQUIPMENT_0104,Rare earth elements,HUB_015,92,5741,134.6172109275808,772837.4079352414,3,0,Multi-sourced,Crosses a hub
1941,RAW_MATERIAL_0381,EQUIPMENT_0104,Rare earth elements,HUB_015,92,5682,90.60619244793925,514824.3854891908,3,0,Multi-sourced,Crosses a hub
1942,RAW_MATERIAL_0173,EQUIPMENT_0104,Rare earth elements,,85,10044,79.41830079498865,797677.4131848661,3,0,Multi-sourced,Direct
1943,RAW_MATERIAL_0439,EQUIPMENT_0105,Copper,HUB_027,114,493821,8.736949278658036,4314489.02973619,1,0,Multi-sourced,Crosses a hub
1944,RAW_MATERIAL_0326,EQUIPMENT_0105,Copper,HUB_010,97,653274,12.715733093296645,8306857.820790272,1,0,Multi-sourced,Crosses a hub
1945,RAW_MATERIAL_0167,EQUIPMENT_0107,Rare earth elements,HUB_026,102,35318,113.62910685495397,4013152.7959032645,3,0,Multi-sourced,Crosses a hub
1946,RAW_MATERIAL_0119,EQUIPMENT_0107,Rare earth elements,,69,26234,94.09039306248658,2468367.371601273,3,0,Multi-sourced,Direct
1947,RAW_MATERIAL_0241,EQUIPMENT_0107,Rare earth elements,,59,57601,72.42385578683614,4171686.5171775487,3,0,Multi-sourced,Direct
1948,RAW_MATERIAL_0406,EQUIPMENT_0107,Rare earth elements,HUB_034,104,15699,88.16476541019632,1384098.652174672,3,0,Multi-sourced,Crosses a hub
1949,RAW_MATERIAL_0041,EQUIPMENT_0107,Copper,HUB_036,76,285301,6.9933520667636015,1995210.3379997222,2,0,Multi-sourced,Crosses a hub
1950,RAW_MATERIAL_0194,EQUIPMENT_0107,Copper,,79,646824,11.535690361591458,7461561.382446033,2,0,Multi-sourced,Direct
1951,RAW_MATERIAL_0200,EQUIPMENT_0107,Copper,HUB_023,113,245328,8.964279636555215,2199188.794676818,2,0,Multi-sourced,Crosses a hub
1952,RAW_MATERIAL_0400,EQUIPMENT_0108,Copper,,75,57523,7.03293515478391,404555.52890863485,1,0,Multi-sourced,Direct
1953,RAW_MATERIAL_0289,EQUIPMENT_0108,Copper,,52,1206133,12.459331083684232,15027610.377957314,1,0,Multi-sourced,Direct
1954,RAW_MATERIAL_0380,EQUIPMENT_0110,Bulk chemical,HUB_019,51,251550,15.045397995584125,3784669.8657891867,2,0,Multi-sourced,Crosses a hub
1955,RAW_MATERIAL_0419,EQUIPMENT_0110,Bulk chemical,HUB_026,92,788257,13.03995695996197,10278837.353388742,2,0,Multi-sourced,Crosses a hub
1956,RAW_MATERIAL_0416,EQUIPMENT_0110,Bulk chemical,HUB_015,112,1012858,9.574873436263074,9697987.158906544,2,0,Multi-sourced,Crosses a hub
1957,RAW_MATERIAL_0289,EQUIPMENT_0110,Copper,HUB_023,115,879446,16.88826560430791,14852317.632646175,0,1,Sole-sourced,Crosses a hub
1958,RAW_MATERIAL_0432,EQUIPMENT_0111,Rare earth elements,,59,3109,70.6983395111784,219801.13754025367,1,0,Multi-sourced,Direct
1959,RAW_MATERIAL_0406,EQUIPMENT_0111,Rare earth elements,,69,22473,78.94438416441551,1774117.1453269098,1,0,Multi-sourced,Direct
1960,RAW_MATERIAL_0064,EQUIPMENT_0111,Copper,HUB_019,91,373276,9.827996865903044,3668555.3581168246,1,0,Multi-sourced,Crosses a hub
1961,RAW_MATERIAL_0117,EQUIPMENT_0111,Copper,HUB_010,96,1002195,6.60417085305576,6618667.0080782175,1,0,Multi-sourced,Crosses a hub
1962,RAW_MATERIAL_0289,EQUIPMENT_0112,Copper,HUB_011,92,920024,9.863229380483578,9074407.747550024,1,0,Multi-sourced,Crosses a hub
1963,RAW_MATERIAL_0257,EQUIPMENT_0112,Copper,HUB_026,105,374715,8.447366505066661,3165354.939946054,1,0,Multi-sourced,Crosses a hub
1964,RAW_MATERIAL_0501,EQUIPMENT_0113,Bulk chemical,HUB_013,130,1628377,12.698849759078751,20678514.87413938,1,0,Multi-sourced,Crosses a hub
1965,RAW_MATERIAL_0135,EQUIPMENT_0113,Bulk chemical,,66,144759,12.681754145705114,1835798.0483781265,1,0,Multi-sourced,Direct
1966,RAW_MATERIAL_0289,EQUIPMENT_0113,Copper,HUB_010,97,3267349,10.08947736210166,32965843.769585494,2,0,Multi-sourced,Crosses a hub
1967,RAW_MATERIAL_0282,EQUIPMENT_0113,Copper,HUB_015,109,79579,6.3124694260976195,502340.0044594225,2,0,Multi-sourced,Crosses a hub
1968,RAW_MATERIAL_0326,EQUIPMENT_0113,Copper,,56,877236,8.771782152396622,7694923.088239803,2,0,Multi-sourced,Direct
1969,RAW_MATERIAL_0084,EQUIPMENT_0114,Rare earth elements,HUB_015,128,51376,67.62853064830642,3474483.390587391,1,0,Multi-sourced,Crosses a hub
1970,RAW_MATERIAL_0406,EQUIPMENT_0114,Rare earth elements,,82,4582,104.7255960190847,479852.6809594461,1,0,Multi-sourced,Direct
1971,RAW_MATERIAL_0010,EQUIPMENT_0114,Copper,,50,258397,8.75611837077803,2262554.7186539304,1,0,Multi-sourced,Direct
1972,RAW_MATERIAL_0326,EQUIPMENT_0114,Copper,,81,291481,11.14987275070723,3249976.059248894,1,0,Multi-sourced,Direct
1973,RAW_MATERIAL_0406,EQUIPMENT_0115,Rare earth elements,HUB_019,78,23348,120.63710815846136,2816635.2012837557,1,0,Multi-sourced,Crosses a hub
1974,RAW_MATERIAL_0173,EQUIPMENT_0115,Rare earth elements,,63,22978,73.50048855678881,1688894.2260578934,1,0,Multi-sourced,Direct
1975,RAW_MATERIAL_0094,EQUIPMENT_0116,Rare earth elements,,84,6447,62.12062463850246,400491.6670444254,1,0,Multi-sourced,Direct
1976,RAW_MATERIAL_0406,EQUIPMENT_0116,Rare earth elements,,74,19251,105.5813081326662,2032545.7628619568,1,0,Multi-sourced,Direct
1977,RAW_MATERIAL_0161,EQUIPMENT_0116,Copper,HUB_011,83,1278414,10.625667685561893,13584002.328569923,1,0,Multi-sourced,Crosses a hub
1978,RAW_MATERIAL_0336,EQUIPMENT_0116,Copper,HUB_026,105,342982,7.935910312851151,2721874.3909223136,1,0,Multi-sourced,Crosses a hub
1979,RAW_MATERIAL_0289,EQUIPMENT_0117,Copper,,84,8456571,7.591258618961208,64196017.4906074,1,0,Multi-sourced,Direct
1980,RAW_MATERIAL_0236,EQUIPMENT_0117,Copper,,77,405607,8.23038535592932,3338301.9130624235,1,0,Multi-sourced,Direct
1981,RAW_MATERIAL_0406,EQUIPMENT_0118,Rare earth elements,,78,17230,98.99299797997237,1705649.355194924,1,0,Multi-sourced,Direct
1982,RAW_MATERIAL_0109,EQUIPMENT_0118,Rare earth elements,,54,8114,99.45154263999542,806949.8169809228,1,0,Multi-sourced,Direct
1983,RAW_MATERIAL_0289,EQUIPMENT_0118,Copper,,75,1673997,7.208062616492914,12066275.195821287,3,0,Multi-sourced,Direct
1984,RAW_MATERIAL_0154,EQUIPMENT_0118,Copper,,62,549025,9.93867858559467,5456583.010456114,3,0,Multi-sourced,Direct
1985,RAW_MATERIAL_0064,EQUIPMENT_0118,Copper,,55,446637,9.86010691252399,4403888.571088977,3,0,Multi-sourced,Direct
1986,RAW_MATERIAL_0175,EQUIPMENT_0118,Copper,,68,173622,13.90664402853337,2414499.3495220207,3,0,Multi-sourced,Direct
1987,RAW_MATERIAL_0255,EQUIPMENT_0118,Bulk chemical,,69,978564,8.047613754009879,7875105.105578923,0,1,Sole-sourced,Direct
1988,RAW_MATERIAL_0349,EQUIPMENT_0119,Copper,,65,585501,9.967180405992707,5835794.094889136,2,0,Multi-sourced,Direct
1989,RAW_MATERIAL_0289,EQUIPMENT_0119,Copper,HUB_000,123,758277,7.238765011964521,5488989.016977421,2,0,Multi-sourced,Crosses a hub
1990,RAW_MATERIAL_0326,EQUIPMENT_0119,Copper,,86,288179,10.121398390339632,2916774.4667296847,2,0,Multi-sourced,Direct
1991,RAW_MATERIAL_0140,EQUIPMENT_0119,Bulk chemical,,48,656982,12.18735602078196,8006873.5332453735,2,0,Multi-sourced,Direct
1992,RAW_MATERIAL_0501,EQUIPMENT_0119,Bulk chemical,HUB_019,68,1748495,9.463613968519292,16547081.705886139,2,0,Multi-sourced,Crosses a hub
1993,RAW_MATERIAL_0447,EQUIPMENT_0119,Bulk chemical,,68,2767288,13.205712895207508,36544010.826353,2,0,Multi-sourced,Direct
1994,RAW_MATERIAL_0140,EQUIPMENT_0120,Bulk chemical,,49,237120,10.344038488980383,2452778.4065070283,1,0,Multi-sourced,Direct
1995,RAW_MATERIAL_0388,EQUIPMENT_0120,Bulk chemical,HUB_023,117,248994,11.37680563862692,2832756.3431842714,1,0,Multi-sourced,Crosses a hub
1996,RAW_MATERIAL_0226,EQUIPMENT_0121,Rare earth elements,,59,17956,132.9243955331974,2386790.4461940927,2,0,Multi-sourced,Direct
1997,RAW_MATERIAL_0308,EQUIPMENT_0121,Rare earth elements,HUB_010,93,14463,74.56736456123389,1078467.7936491256,2,0,Multi-sourced,Crosses a hub
1998,RAW_MATERIAL_0510,EQUIPMENT_0121,Rare earth elements,,80,21101,117.01028975028562,2469034.1240207767,2,0,Multi-sourced,Direct
